Unnamed: 0,name,subscribers,view_count,view_mean,video_count,category,youtube_since,view_ratio,coef_subscribers_viewmean
654,Mohamed Ramadan I ÙØ­ÙØ¯ Ø±ÙØ¶Ø§Ù,14900000,5252150218,704954,745,People&Blogs,2014,352.49330322147654,0.7402969231068015
655,EdisonPts,14900000,6520153798,1228670,3684,Gaming,2013,437.5942146308725,0.1714734475140664
656,XpressTV,14900000,3957582127,580373,711,Entertainment,2014,265.6095387248322,0.3682946839412337
657,It's Mamix,15000000,1748265264,2203899,211,People&Blogs,2017,116.5510176,0.7402969231068015
658,ERB,14900000,4018578719,1621997,86,Entertainment,2006,269.7032697315436,0.3682946839412337
659,ÐÐ¢Ð,14900000,439098,245028,1,People&Blogs,2008,0.029469664429530203,0.7402969231068015
660,XO TEAM,14900000,14001582804,2110403,3034,People&Blogs,2021,939.7035438926174,0.7402969231068015
661,Little Angel - MÃºsicas Infantis em PortuguÃªs,14900000,8668386510,4348256,770,Entertainment,2018,581.7709067114095,0.3682946839412337
662,KOMPASTV,14900000,11636625928,215137,260362,News&Politics,2013,780.9816059060403,-0.00793467772677302
663,Kwebbelkop,14900000,6853026818,7130685,5187,Gaming,2008,459.9346857718121,0.1714734475140664
664,Kashvi Adlakha,14900000,12414468052,17171772,1455,Entertainment,2017,833.1857753020134,0.3682946839412337
665,PlayStation,14900000,4672582086,3214758,19879,Gaming,2005,313.5961131543624,0.1714734475140664
666,The MriDul,14900000,4369864092,7640074,104,Comedy,2015,293.27946926174496,0.6820464845369754
667,ZÃ© Neto e Cristiano,14900000,11276613857,8431693,317,Music,2012,756.8197219463087,0.050865397833699845
668,MNCTV OFFICIAL,14800000,7999006947,2173847,64243,Entertainment,2012,540.4734423648648,0.3682946839412337
669,iTownGamePlay *Terror&DiversiÃ³n*,14800000,4954602212,382754,8306,Entertainment,2012,334.7704197297297,0.3682946839412337
670,Lachlan,14800000,5234541168,2886677,3823,Gaming,2013,353.68521405405403,0.1714734475140664
671,TazerCraft,14800000,5881551982,322106,4161,Gaming,2011,397.4021609459459,0.1714734475140664
672,T-Series Hamaar Bhojpuri,14800000,7364037813,1867057,9765,Entertainment,2011,497.5701225,0.3682946839412337
673,Jorge & Mateus Oficial,14800000,8918685757,712624,317,Music,2008,602.6139025,0.050865397833699845
674,Narendra Modi,14800000,3132195290,992440,19986,News&Politics,2007,211.6348168918919,-0.00793467772677302
676,PowerfulJRE,14900000,2987873131,617090,993,People&Blogs,2013,200.52839805369126,0.7402969231068015
677,MattyBRaps,14800000,3556682258,1295186,192,Music,2010,240.3163687837838,0.050865397833699845
678,Fueled By Ramen,14800000,13260932131,350743,1207,Music,2006,896.0089277702702,0.050865397833699845
679,50 Cent,14800000,9883742444,3717495,419,Music,2007,667.8204354054054,0.050865397833699845
680,5-Minute Crafts Recycle,14700000,8722544166,15858572,3634,People&Blogs,2019,593.3703514285714,0.7402969231068015
681,CollegeHumor,14700000,7239198455,188481,4304,Comedy,2006,492.4624799319728,0.6820464845369754
682,Ð¢ÑÑÐ¼ Ð¢ÑÑÐ¼,14700000,6916144914,333193,2297,Howto&Style,2015,470.48604857142857,0.024133821284519068
684,Sony LIV,14700000,7181066594,1329989,11337,Entertainment,2014,488.50793156462584,0.3682946839412337
685,A2 Motivation by Arvind Arora,14700000,6007336038,124113,2304,Entertainment,2017,408.6623155102041,0.3682946839412337
686,melanie martinez,14700000,4306947754,107961,126,Music,2007,292.9896431292517,0.050865397833699845
687,Mrwhosetheboss,14700000,3376387562,8744532,1549,Science&Technology,2011,229.686228707483,0.40317098133125906
688,The Slow Mo Guys,14700000,2446691269,1014319,313,Entertainment,2010,166.44158292517008,0.3682946839412337
689,Ø­ÙØ§Ø¦Ù ÙØ£Ø³Ø±Ø§Ø±,14700000,2226163986,916568,1375,Entertainment,2016,151.43972693877552,0.3682946839412337
690,CrashCourse,14700000,1821058574,226388,1470,Education,2006,123.8815356462585,1.097713668156555
691,Canal Nostalgia,14700000,1500815270,1289580,444,Entertainment,2008,102.0962768707483,0.3682946839412337
692,à¸à¹à¸­à¸8 : Thai Ch8,14700000,5610213070,990561,26468,Entertainment,2011,381.64714761904764,0.3682946839412337
693,Major Lazer Official,14700000,9310182793,705291,437,Music,2009,633.3457682312925,0.050865397833699845
694,THE BROWN SIBLINGS,14600000,8502572947,2817092,937,Entertainment,2016,582.3680100684932,0.3682946839412337
695,Martin Garrix,14600000,5958576023,693828,358,Music,2011,408.1216454109589,0.050865397833699845
696,Sony Music South,14600000,9569744553,2351755,2597,Music,2014,655.4619556849315,0.050865397833699845
698,Ray William Johnson,14600000,9521598727,7757686,1694,Entertainment,2008,652.164296369863,0.3682946839412337
699,Chad Wild Clay,14600000,6695365252,1088438,689,Comedy,2006,458.5866610958904,0.6820464845369754
700,Auron,14600000,3260494702,482838,922,People&Blogs,2013,223.32155493150685,0.7402969231068015
701,Reaction Time,14600000,4252947644,362400,1701,Entertainment,2015,291.2977838356164,0.3682946839412337
702,Planeta das GÃªmeas,14600000,4608823002,313497,945,People&Blogs,2015,315.6728083561644,0.7402969231068015
703,IDEIAS INCRÃVEIS,14600000,3547570110,1092349,5303,Howto&Style,2017,242.98425410958905,0.024133821284519068
705,Hear This Music,14500000,9121020442,2584441,39,Music,2016,629.0358925517241,0.050865397833699845
707,Telemundo,14500000,8505486949,899904,19068,Entertainment,2007,586.5853068275862,0.3682946839412337
708,Camila Loures,14500000,4611575679,950175,3880,Music,2014,318.039702,0.050865397833699845
709,Doc Tops,14500000,2586363993,817264,479,Entertainment,2014,178.36993055172414,0.3682946839412337
710,LEGENDA FUNK,14500000,1330414668,302803,2437,Music,2013,91.75273572413793,0.050865397833699845
711,Maroon5VEVO,14500000,19876048214,1894075,146,Music,2009,1370.7619457931035,0.050865397833699845
712,Lilly Singh,14500000,3511902692,242351,998,Comedy,2010,242.20018565517242,0.6820464845369754
713,Harry Styles,14300000,5522074588,1229913,16,People&Blogs,2017,386.1590620979021,0.7402969231068015
714,Aadishakti Films,14400000,6239323248,571416,4765,Music,2016,433.28633666666667,0.050865397833699845
715,Drawblogs,14400000,1628196785,672810,378,Entertainment,2014,113.06922118055556,0.3682946839412337
716,Ø§ÙØµØ§ÙØ© ÙØ§ÙÙÙÙ I Ø£ÙØ³ Ù Ø£ØµØ§ÙØ©,14400000,2969794989,2442405,384,Entertainment,2017,206.235763125,0.3682946839412337
718,SelenaGomezVEVO,14400000,11277818885,15527779,186,Music,2009,783.1818670138889,0.050865397833699845
719,ABC News,14400000,12741294902,152303,79702,News&Politics,2006,884.8121459722222,-0.00793467772677302
720,PrestonPlayz,14400000,5612634059,586757,878,Gaming,2018,389.7662540972222,0.1714734475140664
721,Rosanna Pansino,14400000,4558679935,2597614,1216,Howto&Style,2010,316.5749954861111,0.024133821284519068
722,StudyIQ IAS,14400000,3893755869,104350,41884,Education,2015,270.399713125,1.097713668156555
723,Mis Pastelitos,14400000,2660485945,1298924,582,Howto&Style,2014,184.75596840277777,0.024133821284519068
724,Gyan Gamingã¤,14400000,2209465539,385950,2943,Gaming,2017,153.435106875,0.1714734475140664
726,GMM25Thailand,14400000,9305299097,489458,65999,Entertainment,2011,646.2013261805556,0.3682946839412337
727,Netflix Jr.,14400000,8676282964,54980635,1918,Education,2012,602.5196502777778,1.097713668156555
728,Saad Lamjarred | Ø³Ø¹Ø¯ ÙÙØ¬Ø±Ø¯,14400000,4258307352,5550107,159,Music,2012,295.7157883333333,0.050865397833699845
729,Cyprien,14400000,3075467021,2207025,217,Comedy,2007,213.57409868055555,0.6820464845369754
731,Rclbeauty101,14400000,3888113892,245761,463,Comedy,2010,270.00790916666665,0.6820464845369754
732,Zig & Sharko,14300000,8941219924,174978,956,Film&Animation,2015,625.2601345454545,0.5261173000667103
735,ZEE5,14300000,18319747115,3233250,99972,Entertainment,2018,1281.1011968531468,0.3682946839412337
736,NOBRU,14300000,329214749,443347,531,Gaming,2016,23.02201041958042,0.1714734475140664
737,Rebecca Zamolo,14200000,6206295962,1020871,938,Comedy,2011,437.06309591549297,0.6820464845369754
738,Indore Physical Academy,14200000,4073551821,6904427,1748,People&Blogs,2014,286.8698465492958,0.7402969231068015
739,Colors Rishtey,14200000,11894487974,738374,21887,Entertainment,2013,837.6399981690141,0.3682946839412337
740,SIS vs BRO,14200000,6939784014,10533882,360,Entertainment,2016,488.71718408450704,0.3682946839412337
741,BBC News,14200000,4478097227,324067,18545,News&Politics,2006,315.35895964788733,-0.00793467772677302
742,Coke Studio,14200000,3928568655,2059537,565,Music,2014,276.6597644366197,0.050865397833699845
743,Invento na Hora,14200000,4011936833,1217027,1246,Film&Animation,2014,282.53076288732393,0.5261173000667103
744,ZutiGang,14100000,15198937294,6699170,1255,People&Blogs,2021,1077.938815177305,0.7402969231068015
745,Chetan Monga Vlogs,14200000,9724781581,33506512,874,People&Blogs,2014,684.8437733098591,0.7402969231068015
746,Wish 107.5,14100000,5946950730,1948432,1785,Music,2014,421.76955531914894,0.050865397833699845
747,Trap City,14100000,5104091761,4392642,2725,Music,2012,361.99232347517733,0.050865397833699845
749,ììì¼ìì´ì¼ê¸°,14100000,2243916573,4714729,425,Entertainment,2017,159.14301936170213,0.3682946839412337
750,#Refugio Mental,14100000,3582399287,393758,820,Entertainment,2013,254.0708714184397,0.3682946839412337
751,ÐÐ°ÑÑÐµÑÑÐºÐ°Ñ ÐÐ°ÑÑÑÐ¾ÐµÐ½Ð¸Ñ,14100000,3901861450,579774,1018,Entertainment,2013,276.7277624113475,0.3682946839412337
752,Bie The Ska,14100000,4611470027,496042,1515,Entertainment,2006,327.05461184397166,0.3682946839412337
753,NikkieTutorials,14100000,1727398602,4081523,870,Howto&Style,2008,122.51053914893618,0.024133821284519068
754,DangMattSmith,14100000,3296389518,3055194,1667,Entertainment,2011,233.78649063829786,0.3682946839412337
755,MalumaVEVO,14100000,18860651891,6299999,181,Music,2011,1337.634885886525,0.050865397833699845
756,F2Freestylers - Ultimate Soccer Skills Channel,14100000,3262882637,252057,773,Sports,2011,231.41011609929078,0.15890168118858608
757,RS 1313 SHORTS,14000000,7661998979,23176762,5374,Entertainment,2020,547.2856413571428,0.3682946839412337
758,AM3NlC,14000000,4940065513,765254,5723,Gaming,2012,352.86182235714284,0.1714734475140664
759,RubÃ©n Tuesta oficial,14000000,8679210491,5461963,876,Comedy,2016,619.9436065,0.6820464845369754
760,Republic Bharat,14000000,6940506328,174571,85085,News&Politics,2019,495.750452,-0.00793467772677302
761,Neha Kakkar,14000000,2044311390,3393638,149,Music,2012,146.02224214285715,0.050865397833699845
762,Zee Bangla,13900000,11252980341,788657,134898,Entertainment,2008,809.5669310071943,0.3682946839412337
763,ETV Jabardasth,13900000,13336729408,707445,9200,People&Blogs,2015,959.4769358273381,0.7402969231068015
764,Noman Official,13900000,5350006318,12615493,522,Comedy,2019,384.89254086330936,0.6820464845369754
765,TV9 Bharatvarsh,13900000,9824252999,121330,273775,People&Blogs,2018,706.780791294964,0.7402969231068015
766,TV Ana Emilia,13900000,4645257107,451771,632,People&Blogs,2014,334.1911587769784,0.7402969231068015
768,E-MasterSensei,13900000,3850701892,1529931,1281,Gaming,2016,277.0289130935252,0.1714734475140664
769,Darkar Company Studios,13900000,2236030740,685586,182,Film&Animation,2009,160.86552086330934,0.5261173000667103
770,Narins Beauty,13900000,2208509021,2501804,430,Howto&Style,2014,158.8855410791367,0.024133821284519068
771,Gallina Pintadita,13900000,9557112865,198518512,62,Music,2011,687.5620766187051,0.050865397833699845
772,ILYA BORZOV,13900000,9176869135,15210942,2105,People&Blogs,2021,660.206412589928,0.7402969231068015
773,ADEL et SAMI,13900000,5424590210,50665,493,Entertainment,2018,390.2582884892086,0.3682946839412337
774,Crescendo com Luluca,13800000,4991855526,1563721,1270,Entertainment,2015,361.72866130434784,0.3682946839412337
775,123 GO! Spanish,13800000,4983584487,666572,486,People&Blogs,2019,361.1293106521739,0.7402969231068015
776,ÐÐ¾Ð¼Ð¿Ð¾Ñ,13800000,7495982519,479856,2153,Gaming,2013,543.187139057971,0.1714734475140664
777,Lana Del Rey,13700000,6644400289,936118,43,Music,2011,484.9927218248175,0.050865397833699845
778,TommyInnit,13900000,1988090962,5060186,335,Gaming,2015,143.02812676258992,0.1714734475140664
779,Zee Telugu,13800000,12205437234,795144,143661,Entertainment,2008,884.4519734782609,0.3682946839412337
780,T-Series Regional,13800000,5167393159,9297786,15071,Entertainment,2011,374.4487796376812,0.3682946839412337
781,Alfredo Larin,13800000,11796007893,1726246,1741,Entertainment,2017,854.7831806521739,0.3682946839412337
783,MoreAliA,13900000,3987649829,6099260,2273,Gaming,2013,286.8812826618705,0.1714734475140664
784,Atlantic Records,13800000,12380366356,801820,1618,Music,2006,897.1279968115942,0.050865397833699845
785,Yudist Ardhana,13800000,5779392245,1390214,2734,Entertainment,2016,418.7965394927536,0.3682946839412337
787,FAPTV,13700000,5392233508,1504030,820,Comedy,2014,393.5936867153285,0.6820464845369754
788,Jazzghost,13700000,5523127198,1003721,5441,Gaming,2012,403.1479706569343,0.1714734475140664
789,JD Pantoja,13700000,1473532731,6363296,16,People&Blogs,2017,107.55713364963503,0.7402969231068015
790,Jamuna TV,13700000,11859792954,82779,105538,News&Politics,2017,865.678317810219,-0.00793467772677302
791,Younes Zarou,13700000,13735939590,29093890,2012,Entertainment,2021,1002.6233277372263,0.3682946839412337
792,Chapitosiki,13900000,12665989735,32927873,2452,Entertainment,2020,911.2222830935252,0.3682946839412337
793,The Dodo,13700000,9543396540,2346202,7755,Pets&Animals,2014,696.5982875912409,0.0
794,Veritasium,13700000,2109120002,4842561,364,Education,2010,153.95036510948904,1.097713668156555
795,MAIKI021,13700000,1937651808,205373,3276,Entertainment,2008,141.43443854014598,0.3682946839412337
796,Wesley SafadÃ£o,13700000,8047148323,4586758,431,Music,2009,587.383089270073,0.050865397833699845
798,karameeshchannel,13700000,8970878211,7412316,2233,Entertainment,2012,654.808628540146,0.3682946839412337
800,Lindsey Stirling,13600000,3739722297,277052,199,Music,2007,274.9795806617647,0.050865397833699845
801,MyMissAnand,13600000,4913294463,522932,330,People&Blogs,2014,361.2716516911765,0.7402969231068015
802,Hacksmith Industries,13600000,1681434674,7953851,841,Science&Technology,2006,123.6349025,0.40317098133125906
803,PlayHard,13600000,2065995051,924185,2268,Gaming,2014,151.91140080882352,0.1714734475140664
804,Come Play With Me,13600000,16217322377,3961013,401,Entertainment,2014,1192.4501747794118,0.3682946839412337
805,NishaMadhulika,13600000,2906525854,115872,2142,Howto&Style,2009,213.7151363235294,0.024133821284519068
806,Wengie,13600000,1898294606,514971,460,Howto&Style,2010,139.5804857352941,0.024133821284519068
807,Think Music India,13500000,10703421300,3954981,4810,Music,2009,792.8460222222222,0.050865397833699845
808,ÐÐ»Ð°Ð´ Ð¸ ÐÐ¸ÐºÐ¸ÑÐ°,13600000,8254232931,233619,485,,2018,606.9288919852942,0.0
809,Saturday Night Live,13600000,14635215009,123247,8331,Entertainment,2013,1076.1187506617648,0.3682946839412337
810,Geo News,13500000,5471438985,144815,183146,News&Politics,2007,405.2917766666667,-0.00793467772677302
811,Ø£ØªØ±Ù/Atro,13500000,2409615746,713947,1877,Gaming,2017,178.49005525925926,0.1714734475140664
812,ÐÐ¾Ð·Ð·Ð¸,13400000,6807260737,511359,3152,People&Blogs,2012,508.0045326119403,0.7402969231068015
813,Prime Video India,13500000,8240065410,5749473,6458,Entertainment,2016,610.3752155555555,0.3682946839412337
816,BBC,13500000,9621431458,2299815,15522,Pets&Animals,2005,712.6986265185185,0.0
817,Jesser,13500000,3322511530,2421978,1227,Gaming,2012,246.1119651851852,0.1714734475140664
818,Desi Gamers,13500000,2098872064,512809,1315,Gaming,2015,155.47200474074074,0.1714734475140664
819,SEVENGERS,13500000,9627161529,1368926,826,Comedy,2018,713.1230762222223,0.6820464845369754
820,Beast Philanthropy,13500000,229420653,4736278,23,People&Blogs,2020,16.994122444444443,0.7402969231068015
821,Lady Diana,13400000,8171462560,1183341,1383,Entertainment,2016,609.8106388059701,0.3682946839412337
822,ê¹íë¡ KIMPRO,13400000,14671915134,1142393,1355,,2017,1094.9190398507462,0.0
823,Awakening Music,13400000,5478978303,10345971,800,Music,2006,408.8789778358209,0.050865397833699845
824,The Q,13400000,4275816158,1462056,297,People&Blogs,2017,319.0907580597015,0.7402969231068015
825,Typical Gamer,13400000,4242762842,188182,4247,Gaming,2008,316.62409268656717,0.1714734475140664
826,Anaysa,13400000,3398250853,246394,559,Howto&Style,2012,253.60080992537314,0.024133821284519068
827,Conor Maynard,13400000,2736174046,421582,311,Music,2006,204.19209298507462,0.050865397833699845
828,The World Adventures à¤¹à¤¿à¤¨à¥à¤¦à¥,13400000,2138000798,16464287,999,People&Blogs,2016,159.55229835820896,0.7402969231068015
829,AzzyLand,13400000,6384955165,4938037,1730,Gaming,2015,476.48919141791043,0.1714734475140664
830,Mythpat,13400000,2976913405,1905283,353,Entertainment,2018,222.15771679104478,0.3682946839412337
831,Bayashi TV,13400000,7651130435,20350528,1110,Entertainment,2021,570.9798832089552,0.3682946839412337
832,Goldmines Premiere,13400000,1919556874,3103073,877,Entertainment,2013,143.25051298507464,0.3682946839412337
833,O Que NÃ£o Dizer Oficial,13400000,1879854420,7364230,650,Comedy,2015,140.2876432835821,0.6820464845369754
834,Mr DegrEE,13400000,10766691886,10472629,1245,Science&Technology,2017,803.4844691044776,0.40317098133125906
835,H2ODelirious,13400000,4336437496,1058301,3588,Gaming,2007,323.6147385074627,0.1714734475140664
836,Alexa Rivera,13300000,2949627994,1329059,277,Howto&Style,2010,221.77654090225565,0.024133821284519068
837,DALLMYD,13300000,1885632253,885633,409,Sports,2011,141.77686112781956,0.15890168118858608
838,My Mate Nate,13300000,3298673663,1439366,1185,Comedy,2014,248.02057616541353,0.6820464845369754
839,Matt Steffanina,13300000,3268234745,13166783,584,Entertainment,2011,245.73193571428573,0.3682946839412337
840,ATHLEAN-Xâ¢,13300000,2296057886,376584,1336,Howto&Style,2006,172.6359312781955,0.024133821284519068
841,BUDI01 GAMING,13300000,1148933660,1397321,306,Gaming,2019,86.3859894736842,0.1714734475140664
842,GMA Integrated News,13200000,9415695273,206351,290829,News&Politics,2007,713.3102479545455,-0.00793467772677302
843,Codiscos,13300000,11577528715,185093,7317,Music,2007,870.4908808270677,0.050865397833699845
844,theRadBrad,13300000,6022881072,1066629,8139,Gaming,2006,452.84820090225566,0.1714734475140664
845,Kurt Hugo Schneider,13300000,3726667062,623333,695,Entertainment,2007,280.20053097744363,0.3682946839412337
847,Dental Digest,13200000,6982006528,280665,315,People&Blogs,2020,528.9398884848484,0.7402969231068015
848,VexTrex,13200000,7903652038,370294,3383,Entertainment,2014,598.761518030303,0.3682946839412337
849,jbalvinVEVO,13200000,20583355975,1234205,235,Music,2010,1559.3451496212122,0.050865397833699845
850,Blockbuster Movies,13200000,2738040788,3561632,651,Entertainment,2016,207.42733242424242,0.3682946839412337
851,Kids Lineâ¡ã­ããºã©ã¤ã³,13200000,8851760375,14992546,2697,People&Blogs,2011,670.5879071969697,0.7402969231068015
852,Ei Nerd,13200000,3528662798,165188,6012,Entertainment,2013,267.32293924242424,0.3682946839412337
853,Kabita's Kitchen,13200000,2763153970,689001,1435,Howto&Style,2014,209.32984621212123,0.024133821284519068
854,Trakin Tech,13200000,2194937166,755706,3583,Science&Technology,2011,166.28311863636364,0.40317098133125906
855,Brawl Stars,13200000,2012127000,2712391,165,Gaming,2017,152.43386363636364,0.1714734475140664
856,twenty one pilots,13100000,5181728519,602529,190,Music,2009,395.55179534351146,0.050865397833699845
857,Hungria Hip Hop,13100000,4534636863,3023936,66,Music,2013,346.15548572519083,0.050865397833699845
858,ÐÑÐ½Ð¾Ð¼Ð¾ÑÐ¸Ðº,13100000,6359242301,2768913,587,People&Blogs,2015,485.4383435877863,0.7402969231068015
859,RedeTV,13100000,5312127711,670209,35839,Entertainment,2011,405.50593213740456,0.3682946839412337
861,CookingShooking Hindi,13100000,1741591399,427014,393,People&Blogs,2017,132.9459083206107,0.7402969231068015
862,penguinz0,13100000,7520189703,2657278,4501,Gaming,2007,574.0602826717558,0.1714734475140664
863,The Infographics Show,13100000,5165659369,653843,4125,Education,2011,394.3251426717557,1.097713668156555
864,Vogue,13100000,4073775533,165715,3099,Entertainment,2008,310.97523152671755,0.3682946839412337
865,Airrack,13100000,1969348224,6127441,169,Entertainment,2015,150.3319254961832,0.3682946839412337
866,Alex Gonzaga Official,13100000,1385901047,1252117,272,People&Blogs,2017,105.79397305343511,0.7402969231068015
867,Sonotek Bhakti,13100000,4036357535,423582,8027,Entertainment,2010,308.1188958015267,0.3682946839412337
868,Peppa Pig em PortuguÃªs Brasil - Canal Oficial,13100000,4173310371,1585655,1321,Film&Animation,2014,318.5733107633588,0.5261173000667103
869,ISSEI / ãã£ãã,13100000,12120338790,3861881,1848,Comedy,2014,925.2167015267175,0.6820464845369754
870,Just For Laughs Gags,13100000,7296123248,76205,6822,Comedy,2007,556.955973129771,0.6820464845369754
871,Acenix,13200000,2044690101,1386227,344,Gaming,2014,154.90076522727273,0.1714734475140664
875,Lokdhun Punjabi,13000000,4688898547,1465788,1301,Music,2010,360.68450361538464,0.050865397833699845
876,Wolfoo Channel,13000000,894851883,661978,123,,2019,68.83476023076923,0.0
877,Technology Gyan,13100000,1108552798,444976,999,Science&Technology,2015,84.6223509923664,0.40317098133125906
878,Woody & Kleiny,13000000,11020190294,50820245,931,Comedy,2013,847.7069456923077,0.6820464845369754
879,Supercar Blondie,13100000,4713016056,29469326,804,Autos&Vehicles,2007,359.7722180152672,0.0
880,7 Minutoz,13000000,4303983971,792222,521,Music,2012,331.0756900769231,0.050865397833699845
881,BanderitaX,13000000,4005103118,1253133,1625,Gaming,2013,308.0848552307692,0.1714734475140664
882,Everson Zoio,13000000,1021059457,486240,625,Comedy,2009,78.54303515384615,0.6820464845369754
884,Matheus Yurley,13000000,139868792,773706,69,Entertainment,2015,10.759137846153846,0.3682946839412337
885,JesseAndMike,13000000,9886737020,4142389,697,Entertainment,2007,760.5182323076923,0.3682946839412337
886,The LaBrant Fam,13000000,4628943660,798806,611,Comedy,2012,356.0725892307692,0.6820464845369754
887,Calon Sarjana,13000000,10664585,586861,29,Entertainment,2016,0.8203526923076923,0.3682946839412337
889,Top Viral Talent,12900000,3615362244,1588402,1563,Entertainment,2014,280.2606390697674,0.3682946839412337
890,The Shiny Peanut,12900000,2847166702,208876,2337,Education,2016,220.71059705426356,1.097713668156555
891,RaptorGamer,12900000,2829765216,1105512,1373,People&Blogs,2016,219.36164465116278,0.7402969231068015
892,gymvirtual,12900000,2491059967,122119,1563,Sports,2010,193.1054237984496,0.15890168118858608
893,EnriqueIglesiasVEVO,12900000,15325839497,11167756,137,Music,2009,1188.0495734108526,0.050865397833699845
894,åå¬å®¤å°é Ms Yeah,12900000,4278274052,3432786,434,People&Blogs,2017,331.6491513178295,0.7402969231068015
895,Davie504,12900000,2646385180,736954,832,Entertainment,2011,205.14613798449614,0.3682946839412337
896,WiederDude,12900000,2658812842,6603425,285,,2016,206.10952263565892,0.0
897,BIBOì ì¥ëê°,12900000,3171207197,1340365,185,Entertainment,2016,245.83001527131782,0.3682946839412337
900,MrSuicideSheep,12800000,6943748431,700198,3439,Entertainment,2010,542.480346171875,0.3682946839412337
901,#RefÃºgio Mental,12800000,2697340963,743321,873,Entertainment,2013,210.729762734375,0.3682946839412337
902,BeyoncÃ©VEVO,12800000,14042166017,10872562,168,Music,2009,1097.044220078125,0.050865397833699845
903,ììTwinsFromRussia,12800000,9154973891,1038360,6664,People&Blogs,2011,715.232335234375,0.7402969231068015
904,Lofi Girl,12800000,1640749784,16245572,396,Music,2015,128.183576875,0.050865397833699845
905,BIBO Ð¸ ÐÐ³ÑÑÑÐºÐ¸,12900000,1125874305,778714,186,Entertainment,2019,87.27707790697674,0.3682946839412337
906,Vijay Kumar Viner Vlogs,12800000,7769332603,33045591,1253,Entertainment,2019,606.979109609375,0.3682946839412337
907,BeatboxJCOP,13200000,7015009221,19536295,721,Film&Animation,2011,531.4400925,0.5261173000667103
908,Troom Troom India,12800000,6771250663,514173,2318,Howto&Style,2015,529.003958046875,0.024133821284519068
909,ÐÐ°ÑÐ° ÑÐ° ÐÐµÐ´Ð¼ÑÐ´Ñ,12700000,5501578473,126965,1201,Shows,2014,433.1951553543307,-0.03585656666974111
910,Jass Records,12700000,5884252841,2457156,5093,Music,2014,463.32699535433073,0.050865397833699845
911,Painzeiro,12800000,2469200307,3365429,1044,People&Blogs,2015,192.906273984375,0.7402969231068015
912,Rauw Alejandro,12700000,11173689429,9976166,152,Music,2014,879.8180652755906,0.050865397833699845
913,Piuzinho,12700000,1075919481,480242,499,Gaming,2015,84.71806937007874,0.1714734475140664
914,JULIA GISELLA,12700000,4959852702,1881335,687,Entertainment,2020,390.53958283464567,0.3682946839412337
915,Sanjoy Das Official,12800000,3623294526,1460180,1746,Entertainment,2015,283.06988484375,0.3682946839412337
916,Melon City Show - Ø¨Ø±ÙØ§ÙØ¬ ÙÙØ§ÙØ© Ø¨Ø·ÙØ®,12700000,5807720255,339009,1718,Comedy,2016,457.300807480315,0.6820464845369754
917,Talking Angela,12700000,3575937432,428486275,227,Entertainment,2014,281.5698765354331,0.3682946839412337
918,Adexe & Nau,12600000,4564824571,129336,591,Music,2013,362.28766436507937,0.050865397833699845
920,AlArabiya Ø§ÙØ¹Ø±Ø¨ÙØ©,12600000,7352599420,267668,162635,People&Blogs,2006,583.5396365079365,0.7402969231068015
921,Franco Escamilla,12600000,4146772262,1522593,2415,Comedy,2007,329.10890968253966,0.6820464845369754
923,Blossom,12600000,4674573460,436306,751,Howto&Style,2017,370.9978936507936,0.024133821284519068
924,Stray Kids,12600000,3060051342,738253,776,People&Blogs,2017,242.8612176190476,0.7402969231068015
925,Pastor AntÃ´nio JÃºnior,12600000,2055830379,151676,4571,People&Blogs,2013,163.1611411904762,0.7402969231068015
928,NickiMinajAtVEVO,12600000,8776636890,2409255,99,Music,2010,696.5584833333334,0.050865397833699845
929,YoungBoy Never Broke Again,12500000,12869042623,2626674,141,Entertainment,2015,1029.52340984,0.3682946839412337
930,Health Time,12600000,1000203734,72684,1777,Howto&Style,2016,79.38124873015873,0.024133821284519068
931,Ryan Trahan,12600000,2020384694,5941975,278,Entertainment,2013,160.34799158730158,0.3682946839412337
932,Morgz,12500000,3183162597,14462635,815,Gaming,2014,254.65300776,0.1714734475140664
933,CaseyNeistat,12500000,3138413261,1043191,1097,People&Blogs,2010,251.07306088,0.7402969231068015
934,SAAIHALILINTAR,12400000,1111869313,1106778,409,Entertainment,2012,89.66688008064516,0.3682946839412337
935,Parafernalha,12500000,4609867805,156624,1835,Entertainment,2011,368.7894244,0.3682946839412337
936,Adam W,12500000,9062133616,16817461,658,Comedy,2015,724.97068928,0.6820464845369754
937,Wolfoo Family,12500000,911151428,249701,148,,2019,72.89211424,0.0
938,Ja Mill,12500000,1302818088,945703,567,People&Blogs,2016,104.22544704,0.7402969231068015
940,CKM,12400000,4438253186,24787628,116,Comedy,2018,357.92364403225804,0.6820464845369754
941,Gibby :),12400000,2850418282,374801,223,People&Blogs,2014,229.8724420967742,0.7402969231068015
942,elcarteldesantatv,12400000,7284300230,20155446,351,Music,2008,587.4435669354839,0.050865397833699845
943,MÃ¡s SKabeche,12400000,3092154846,2158532,743,Travel&Events,2015,249.36732629032258,0.0
944,Migos ATL,12400000,6907973641,1211324,99,Music,2012,557.094648467742,0.050865397833699845
945,Pari's Lifestyle,12400000,7660874571,26449937,443,People&Blogs,2018,617.8124654032258,0.7402969231068015
946,NDTV,12400000,4851814181,549523,147361,Entertainment,2006,391.2753371774194,0.3682946839412337
